Rating,Note ID,Investment Amount,Term,Purchase Date,Payment Due Date,Payments Received,Principal Outstanding,Yield,Status,Sub Status
"HR",1132730-135,$25.000000,3 Years,2018-10-22,2021-11-01,$38.983900,$0.000000,30.8200000%,paid,
"AA",1132091-196,$25.000000,3 Years,2018-10-19,2018-11-17,$25.066192,$0.000000,6.0400000%,paid,
"A",1140555-70,$25.000000,3 Years,2018-10-18,2019-03-16,$25.629833,$0.000000,9.2400000%,paid,
"A",1129054-87,$25.000000,3 Years,2018-10-18,2021-10-16,$28.530962,$0.000000,8.7400000%,paid,
"E",1140282-133,$25.000000,3 Years,2018-10-17,2020-10-15,$36.595750,$0.000000,30.6400000%,paid,
"D",1139691-505,$25.000000,5 Years,2018-10-16,2020-12-12,$36.823530,$0.000000,26.5400000%,paid,
"A",1127491-237,$25.000000,3 Years,2018-10-16,2021-02-12,$28.434165,$0.000000,9.0300000%,paid,
"A",1139349-115,$25.000000,3 Years,2018-10-15,2021-08-11,$28.640500,$0.000000,9.0300000%,paid,
"E",1138797-136,$25.000000,3 Years,2018-10-15,2019-04-11,$28.260818,$0.000000,29.6900000%,paid,
"A",1127185-153,$25.000000,5 Years,2018-10-15,2019-07-11,$26.523917,$0.000000,9.3400000%,paid,
"AA",1138050-224,$25.000000,3 Years,2018-10-12,2019-03-10,$5.368400,$22.502500,6.6400000%,others,debtsold
"HR",1137318-58,$25.000000,3 Years,2018-10-12,2020-05-15,$34.775583,$0.000000,30.8200000%,paid,
"A",1128035-223,$25.000000,3 Years,2018-10-12,2021-10-10,$28.195967,$0.000000,7.9400000%,paid,
"AA",1136508-207,$25.000000,3 Years,2018-10-11,2020-07-09,$26.945400,$0.000000,6.0400000%,paid,
"D",1134960-341,$25.000000,5 Years,2018-10-09,2022-11-18,$37.545500,$8.183950,26.4400000%,others,debtsold
"AA",1125365-409,$25.000000,3 Years,2018-10-09,2020-06-04,$26.317900,$0.000000,4.3100000%,paid,
"A",1130502-148,$25.000000,3 Years,2018-09-28,2021-12-09,$28.668200,$0.000000,7.9400000%,paid,
"AA",1119022-351,$25.000000,3 Years,2018-09-28,2021-09-26,$27.738212,$0.000000,6.8400000%,paid,
"A",1129563-188,$25.000000,3 Years,2018-09-27,2021-09-25,$28.974525,$0.000000,9.8000000%,paid,
"AA",1118395-124,$25.000000,3 Years,2018-09-27,2021-04-25,$26.658664,$0.000000,4.3100000%,paid,
"AA",1119590-91,$25.000000,3 Years,2018-09-26,2020-04-24,$26.729692,$0.000000,6.8400000%,paid,
"AA",1119020-133,$25.000000,3 Years,2018-09-25,2020-07-21,$27.129062,$0.000000,6.5400000%,paid,
"AA",1117084-195,$25.000000,3 Years,2018-09-25,2021-09-26,$27.391550,$0.000000,5.9400000%,paid,
"AA",1127949-138,$25.000000,3 Years,2018-09-24,2019-01-20,$25.510973,$0.000000,7.1400000%,paid,
"AA",1126734-238,$25.000000,3 Years,2018-09-20,2020-01-18,$26.927595,$0.000000,7.4400000%,paid,
"AA",1115096-110,$25.000000,3 Years,2018-09-17,2021-09-13,$27.366442,$0.000000,5.9400000%,paid,
"A",1112971-123,$25.000000,3 Years,2018-09-17,2021-09-13,$28.974551,$0.000000,9.8000000%,paid,
"AA",1124022-268,$25.000000,3 Years,2018-09-14,2021-09-12,$27.365578,$0.000000,5.9400000%,paid,
"AA",1114439-223,$25.000000,3 Years,2018-09-14,2019-09-12,$25.874225,$0.000000,4.3100000%,paid,
"AA",1123593-137,$25.000000,3 Years,2018-09-13,2018-12-11,$25.394182,$0.000000,7.4400000%,paid,
"AA",1122555-154,$25.000000,3 Years,2018-09-12,2020-04-10,$27.104859,$0.000000,7.4400000%,paid,
"A",1111865-200,$25.000000,3 Years,2018-09-11,2021-09-21,$28.842056,$0.000000,9.2400000%,paid,
"AA",1107586-144,$25.000000,3 Years,2018-09-07,2019-02-05,$25.382024,$0.000000,7.1400000%,paid,
"AA",1118682-99,$25.000000,3 Years,2018-09-06,2020-05-04,$27.203213,$0.000000,7.1400000%,paid,
"AA",1106827-100,$25.000000,3 Years,2018-09-06,2020-06-04,$26.891943,$0.000000,5.9400000%,paid,
"HR",1106882-67,$25.000000,3 Years,2018-08-31,2018-12-29,$5.937800,$23.712100,30.8200000%,others,debtsold
"AA",1116243-128,$25.000000,3 Years,2018-08-30,2021-08-28,$27.369273,$0.000000,5.9400000%,paid,
"AA",1115838-242,$25.000000,3 Years,2018-08-30,2019-03-28,$25.962000,$0.000000,7.4400000%,paid,
"D",1115169-121,$25.000000,3 Years,2018-08-29,2019-06-27,$29.639834,$0.000000,26.4400000%,paid,
"AA",1114857-114,$25.000000,3 Years,2018-08-29,2019-02-27,$25.794819,$0.000000,7.4400000%,paid,
"AA",1104176-78,$25.000000,3 Years,2018-08-28,2021-08-24,$27.864066,$0.000000,7.1400000%,paid,
"E",1103216-261,$25.000000,3 Years,2018-08-24,2019-07-22,$30.763700,$0.000000,28.6500000%,paid,
"AA",1112406-110,$25.000000,3 Years,2018-08-23,2019-10-21,$26.018750,$0.000000,4.3100000%,paid,
"AA",1100722-113,$25.000000,3 Years,2018-08-23,2020-10-28,$27.630297,$0.000000,7.1400000%,paid,
"HR",1111932-196,$25.000000,3 Years,2018-08-22,2020-12-31,$30.368550,$8.708167,30.8200000%,others,debtsold
"AA",1099657-110,$25.000000,3 Years,2018-08-22,2021-08-20,$27.988521,$0.000000,7.4400000%,paid,
"AA",1099642-333,$25.000000,3 Years,2018-08-22,2021-08-20,$27.863766,$0.000000,7.1400000%,paid,
"E",1110168-144,$25.000000,3 Years,2018-08-17,2021-12-15,$36.793150,$3.480800,29.5900000%,others,debtsold
"E",1096753-202,$25.000000,3 Years,2018-08-16,2018-10-14,$6.086775,$24.573050,28.6500000%,others,debtsold
"AA",1108686-131,$25.000000,3 Years,2018-08-15,2019-11-13,$26.490800,$0.000000,5.9400000%,paid,
"AA",1097489-54,$25.000000,3 Years,2018-08-14,2021-04-10,$26.667900,$0.000000,4.3100000%,paid,
"A",1094077-376,$25.000000,3 Years,2018-08-10,2021-01-08,$28.598166,$0.000000,9.2400000%,paid,
"AA",1105404-169,$25.000000,3 Years,2018-08-09,2020-02-07,$26.793400,$0.000000,6.8400000%,paid,
"AA",1105023-229,$25.000000,3 Years,2018-08-09,2021-08-07,$27.865125,$0.000000,7.1400000%,paid,
"AA",1092346-58,$25.000000,3 Years,2018-08-08,2020-03-06,$26.836825,$0.000000,6.5400000%,paid,
"AA",1090888-99,$25.000000,3 Years,2018-08-06,2020-07-02,$27.001838,$0.000000,5.9400000%,paid,
"E",1090784-291,$25.000000,5 Years,2018-08-02,2019-03-31,$8.282175,$23.584275,28.6500000%,others,debtsold
"E",1089565-258,$25.000000,5 Years,2018-08-02,2019-11-30,$13.517200,$19.846400,30.6400000%,chargeoff,
"AA",1089046-249,$25.000000,3 Years,2018-08-02,2021-03-31,$27.317984,$0.000000,5.9400000%,paid,
"AA",1098165-88,$25.000000,3 Years,2018-07-27,2019-02-25,$25.814673,$0.000000,6.5400000%,paid,
"AA",1098153-247,$25.000000,3 Years,2018-07-27,2019-09-25,$26.627159,$0.000000,6.8400000%,paid,
"E",1087562-115,$25.000000,3 Years,2018-07-27,2020-04-25,$34.371084,$0.000000,27.8400000%,paid,
"A",1085813-154,$25.000000,3 Years,2018-07-24,2021-04-20,$28.476111,$0.000000,8.9300000%,paid,
"AA",1085195-73,$25.000000,3 Years,2018-07-23,2018-10-19,$25.268360,$0.000000,5.9400000%,paid,
"A",1094055-264,$25.000000,5 Years,2018-07-19,2020-01-17,$27.519283,$0.000000,7.7400000%,paid,
"AA",1082272-172,$25.000000,3 Years,2018-07-19,2021-06-17,$27.610943,$0.000000,6.8400000%,paid,
"AA",1093527-241,$25.000000,5 Years,2018-07-18,2018-10-16,$25.403139,$0.000000,7.4400000%,paid,
"AA",1082324-150,$25.000000,5 Years,2018-07-17,2018-09-13,$25.183083,$0.000000,7.4400000%,paid,
"A",1080331-314,$25.000000,3 Years,2018-07-17,2021-07-13,$28.729738,$0.000000,9.5400000%,paid,
"AA",1080319-186,$25.000000,5 Years,2018-07-17,2021-02-13,$28.525826,$0.000000,7.4400000%,paid,
"AA",1092015-233,$25.000000,3 Years,2018-07-16,2020-08-12,$27.373988,$0.000000,6.8400000%,paid,
"AA",1079602-118,$25.000000,3 Years,2018-07-16,2021-06-12,$26.703684,$0.000000,4.3100000%,paid,
"AA",1089963-141,$25.000000,3 Years,2018-07-12,2021-06-10,$27.451611,$0.000000,5.9400000%,paid,
"A",1089648-120,$25.000000,3 Years,2018-07-12,2021-12-10,$26.514350,$1.672850,7.7400000%,chargeoff,
"A",1078733-135,$25.000000,5 Years,2018-07-11,2019-06-09,$26.833450,$0.000000,9.2400000%,paid,
"AA",1075966-108,$25.000000,5 Years,2018-07-10,2022-02-06,$29.564025,$0.000000,7.4400000%,paid,
"E",1074310-303,$25.000000,3 Years,2018-07-06,2019-08-03,$12.781650,$19.104867,30.6400000%,defaulted,bankruptcy
"AA",1082154-341,$25.000000,3 Years,2018-07-05,2018-12-02,$25.680284,$0.000000,7.0900000%,paid,
"AA",1080978-242,$25.000000,3 Years,2018-07-02,2019-06-28,$26.548825,$0.000000,7.4400000%,paid,
"AA",1072952-133,$25.000000,3 Years,2018-07-02,2021-03-28,$27.833613,$0.000000,7.1400000%,paid,
"AA",1072103-243,$25.000000,3 Years,2018-06-29,2022-05-27,$27.970190,$0.000000,7.1400000%,paid,
"E",1078356-193,$25.000000,5 Years,2018-06-28,2019-10-26,$34.004083,$0.000000,29.5900000%,paid,
"AA",1068607-267,$25.000000,3 Years,2018-06-27,2021-06-25,$27.369875,$0.000000,5.9400000%,paid,
"A",1065962-76,$25.000000,3 Years,2018-06-25,2020-02-21,$26.825625,$0.000000,8.9300000%,paid,
"A",1065536-130,$25.000000,5 Years,2018-06-25,2022-02-21,$25.187321,$24.678714,9.5400000%,others,repurchased
"D",1064648-422,$25.000000,3 Years,2018-06-21,2019-12-19,$18.678195,$15.633959,25.4400000%,others,debtsold
"AA",1063868-166,$25.000000,3 Years,2018-06-21,2020-01-19,$25.638600,$0.000000,4.3100000%,paid,
"E",1062058-69,$25.000000,3 Years,2018-06-21,2021-06-19,$38.609062,$0.000000,30.6400000%,paid,
"AA",1061161-126,$25.000000,3 Years,2018-06-19,2020-12-15,$27.842400,$0.000000,7.3900000%,paid,
"E",1061594-117,$25.000000,3 Years,2018-06-18,2019-02-14,$28.928125,$0.000000,27.4400000%,paid,
"AA",1061519-71,$25.000000,3 Years,2018-06-18,2019-05-14,$9.845829,$18.564500,5.8900000%,others,debtsold
"AA",1058665-58,$25.000000,3 Years,2018-06-15,2018-10-13,$5.137683,$23.111167,5.8900000%,others,debtsold
"AA",1066203-133,$25.000000,3 Years,2018-06-14,2019-10-12,$26.689800,$0.000000,6.4900000%,paid,
"AA",1056643-238,$25.000000,3 Years,2018-06-13,2020-12-11,$27.811350,$0.000000,7.2900000%,paid,
"HR",1056421-70,$25.000000,3 Years,2018-06-13,2021-03-11,$38.015283,$0.000000,30.8200000%,paid,
"E",1054108-270,$25.000000,3 Years,2018-06-11,2019-01-07,$8.418772,$22.782107,29.1900000%,others,debtsold
"AA",1053580-212,$25.000000,3 Years,2018-06-11,2020-04-07,$27.248375,$0.000000,7.0900000%,paid,
"AA",1061760-81,$25.000000,3 Years,2018-06-08,2021-06-06,$27.349423,$0.000000,5.8900000%,paid,
"AA",1059468-164,$25.000000,3 Years,2018-06-06,2021-05-04,$25.492058,$1.401115,5.7900000%,chargeoff,
"E",1057527-273,$25.000000,3 Years,2018-06-04,2021-05-31,$38.960534,$0.000000,29.1900000%,paid,
"A",1050048-122,$25.000000,3 Years,2018-06-01,2020-05-30,$27.544500,$0.000000,9.4500000%,paid,
"E",1044326-50,$25.000000,3 Years,2018-06-01,2018-12-30,$28.863750,$0.000000,28.2500000%,paid,
"E",1047915-312,$25.000000,3 Years,2018-05-30,2018-11-25,$28.249370,$0.000000,29.7900000%,paid,
"AA",1043392-74,$25.000000,3 Years,2018-05-29,2019-10-24,$13.740733,$14.519000,5.7900000%,others,debtsold
"AA",1042007-58,$25.000000,3 Years,2018-05-29,2019-09-24,$26.805300,$0.000000,6.9900000%,paid,
"HR",1045866-171,$25.000000,3 Years,2018-05-25,2021-05-23,$38.760434,$0.000000,30.8200000%,paid,
"AA",1041076-134,$25.000000,3 Years,2018-05-24,2019-08-22,$26.846720,$0.000000,7.2900000%,paid,
"E",1039622-237,$25.000000,3 Years,2018-05-24,2018-06-22,$25.000000,$0.000000,28.2500000%,cancelled,
"AA",1039424-83,$25.000000,3 Years,2018-05-24,2021-03-22,$27.291194,$0.000000,5.7900000%,paid,
"E",1037795-283,$25.000000,3 Years,2018-05-22,2020-04-18,$35.879716,$0.000000,29.7900000%,paid,
"AA",1041393-30,$25.000000,3 Years,2018-05-18,2019-07-16,$26.686000,$0.000000,6.9900000%,paid,
"E",1040556-68,$25.000000,3 Years,2018-05-17,2018-09-15,$25.367500,$0.000000,29.1900000%,paid,
"AA",1034678-164,$25.000000,3 Years,2018-05-17,2021-05-15,$27.805848,$0.000000,6.9900000%,paid,
"AA",1039422-179,$25.000000,3 Years,2018-05-16,2020-12-14,$26.394675,$0.000000,4.3100000%,paid,
"E",1039329-327,$25.000000,3 Years,2018-05-16,2019-02-14,$10.641633,$21.184667,28.2500000%,others,debtsold
"A",1030406-101,$25.000000,3 Years,2018-05-15,2021-03-11,$28.320690,$0.000000,8.2900000%,paid,
"HR",1028549-155,$25.000000,3 Years,2018-05-11,2018-10-09,$28.096893,$0.000000,30.8200000%,paid,
"AA",1032099-208,$25.000000,3 Years,2018-05-10,2020-03-20,$16.905000,$11.051583,5.4400000%,others,debtsold
"AA",1028248-88,$25.000000,3 Years,2018-05-10,2021-04-08,$27.405060,$0.000000,6.0400000%,paid,
"A",1027478-111,$25.000000,3 Years,2018-05-10,2021-10-08,$28.735234,$0.000000,8.8900000%,paid,
"A",1030932-141,$25.000000,5 Years,2018-05-09,2020-12-07,$28.826012,$0.000000,7.5900000%,paid,
"AA",1029756-229,$25.000000,3 Years,2018-05-08,2018-10-04,$25.495700,$0.000000,7.2900000%,paid,
"E",1025261-232,$25.000000,3 Years,2018-05-08,2019-12-04,$33.831875,$0.000000,28.2500000%,paid,
"AA",1027050-174,$25.000000,3 Years,2018-05-03,2021-05-01,$27.660983,$0.000000,6.6400000%,paid,
"AA",1023136-86,$25.000000,3 Years,2018-05-03,2019-07-01,$26.567094,$0.000000,6.6400000%,paid,
"HR",1020380-191,$25.000000,3 Years,2018-05-02,2018-06-30,$3.860033,$24.567467,30.8200000%,others,debtsold
"AA",1023498-125,$25.000000,3 Years,2018-04-30,2020-11-26,$27.580704,$0.000000,6.6400000%,paid,
"AA",1017167-78,$25.000000,3 Years,2018-04-27,2021-02-25,$26.638500,$0.000000,4.3100000%,paid,
"AA",1020951-133,$25.000000,3 Years,2018-04-26,2021-04-24,$27.227041,$0.000000,5.5900000%,paid,
"AA",1017832-157,$25.000000,3 Years,2018-04-26,2020-03-24,$27.119500,$0.000000,6.3400000%,paid,
"AA",1016795-237,$25.000000,3 Years,2018-04-26,2018-12-24,$25.951825,$0.000000,6.3400000%,paid,
"HR",1016489-200,$25.000000,3 Years,2018-04-26,2020-03-24,$34.253767,$0.000000,30.8200000%,paid,
"E",1019520-137,$25.000000,3 Years,2018-04-24,2020-05-01,$24.874133,$12.853375,30.2400000%,others,debtsold
"AA",1015765-216,$25.000000,3 Years,2018-04-24,2021-01-20,$27.372118,$0.000000,6.0400000%,paid,
"AA",1014629-211,$25.000000,3 Years,2018-04-24,2019-09-20,$26.488350,$0.000000,5.4400000%,paid,
"AA",1018446-208,$25.000000,3 Years,2018-04-23,2021-03-19,$26.674125,$0.000000,4.3100000%,paid,
"AA",1013768-254,$25.000000,3 Years,2018-04-23,2020-07-19,$27.129850,$0.000000,5.7900000%,paid,
"E",1013258-129,$25.000000,3 Years,2018-04-23,2019-10-19,$34.050958,$0.000000,29.0400000%,paid,
"AA",1018035-213,$25.000000,3 Years,2018-04-20,2020-12-18,$27.312295,$0.000000,6.0900000%,paid,
"AA",1012565-104,$25.000000,3 Years,2018-04-20,2021-04-18,$27.288483,$0.000000,5.7400000%,paid,
"E",1016778-252,$25.000000,3 Years,2018-04-19,2020-07-17,$26.050137,$11.835313,30.2400000%,others,debtsold
"E",1011860-148,$25.000000,3 Years,2018-04-19,2018-05-17,$25.000000,$0.000000,29.7900000%,cancelled,
"AA",1015176-165,$25.000000,3 Years,2018-04-18,2019-01-16,$25.727900,$0.000000,5.2900000%,paid,
"AA",1011835-145,$25.000000,3 Years,2018-04-18,2019-08-16,$26.591167,$0.000000,6.0400000%,paid,
"HR",1009802-122,$25.000000,3 Years,2018-04-18,2021-01-16,$38.416966,$0.000000,30.8200000%,paid,
"AA",1014153-213,$25.000000,3 Years,2018-04-17,2020-02-13,$26.955583,$0.000000,6.3400000%,paid,
"AA",1009334-276,$25.000000,3 Years,2018-04-17,2018-10-13,$25.258195,$0.000000,6.6900000%,paid,
"A",1009750-161,$25.000000,3 Years,2018-04-16,2021-04-12,$28.705925,$0.000000,9.1500000%,paid,
"AA",1008506-154,$25.000000,3 Years,2018-04-16,2021-04-12,$27.104678,$0.000000,5.2900000%,paid,
"A",1007803-116,$25.000000,5 Years,2018-04-12,2022-11-10,$30.387713,$0.000000,7.9900000%,paid,
"A",1004681-109,$25.000000,3 Years,2018-04-11,2021-04-09,$28.466800,$0.000000,8.5900000%,paid,
"A",1005163-84,$25.000000,3 Years,2018-04-09,2020-03-05,$27.846800,$0.000000,8.2900000%,paid,
"AA",1003078-92,$25.000000,5 Years,2018-04-05,2021-12-03,$28.992500,$0.000000,6.4900000%,paid,
"AA",1000769-232,$25.000000,3 Years,2018-04-05,2019-08-03,$26.670900,$0.000000,6.4900000%,paid,
"AA",999827-314,$25.000000,5 Years,2018-04-04,2022-08-02,$29.283107,$0.000000,6.4900000%,paid,
"AA",999743-81,$25.000000,3 Years,2018-04-03,2018-05-30,$25.185486,$0.000000,6.4900000%,paid,
"AA",1003800-189,$25.000000,3 Years,2018-04-03,2018-09-30,$25.103344,$0.000000,5.2900000%,paid,
"AA",1000165-257,$25.000000,3 Years,2018-04-02,2021-03-29,$27.475725,$0.000000,6.1900000%,paid,
"A",999094-68,$25.000000,5 Years,2018-03-30,2023-04-02,$31.091475,$0.000000,8.8500000%,paid,
"AA",997265-65,$25.000000,3 Years,2018-03-30,2020-07-28,$20.252875,$6.704750,5.2900000%,defaulted,bankruptcy
"E",1002618-243,$25.000000,3 Years,2018-03-30,2019-03-28,$13.885984,$19.641733,29.4900000%,others,debtsold
"AA",1002087-85,$25.000000,3 Years,2018-03-30,2020-01-28,$26.903678,$0.000000,5.8900000%,paid,
"A",995294-66,$25.000000,3 Years,2018-03-29,2019-02-27,$26.416213,$0.000000,8.2900000%,paid,
"AA",1000227-231,$25.000000,3 Years,2018-03-29,2021-03-27,$27.599666,$0.000000,6.4900000%,paid,
"A",1000209-55,$25.000000,5 Years,2018-03-29,2018-04-27,$25.000000,$0.000000,8.2900000%,cancelled,
"A",999777-69,$25.000000,3 Years,2018-03-28,2020-05-26,$27.658716,$0.000000,7.3900000%,paid,
"AA",999765-256,$25.000000,3 Years,2018-03-28,2019-09-26,$26.236100,$0.000000,4.3100000%,paid,
"A",996805-128,$25.000000,3 Years,2018-03-28,2020-11-26,$28.288136,$0.000000,8.2900000%,paid,
"AA",996547-89,$25.000000,3 Years,2018-03-28,2019-02-26,$25.880575,$0.000000,5.8900000%,paid,
"AA",996532-67,$25.000000,3 Years,2018-03-28,2019-04-26,$25.930233,$0.000000,4.3100000%,paid,
"A",996499-110,$25.000000,3 Years,2018-03-28,2018-04-26,$25.007657,$0.000000,7.9800000%,paid,
"AA",994628-80,$25.000000,3 Years,2018-03-28,2020-08-19,$27.293975,$0.000000,5.8900000%,paid,
"D",999318-312,$25.000000,3 Years,2018-03-27,2021-03-23,$35.870333,$0.000000,24.9900000%,paid,
"AA",999027-210,$25.000000,3 Years,2018-03-27,2020-10-23,$27.160425,$0.000000,5.5900000%,paid,
"A",999024-72,$25.000000,5 Years,2018-03-27,2018-12-23,$26.458000,$0.000000,8.2900000%,paid,
"AA",999018-282,$25.000000,3 Years,2018-03-27,2020-07-23,$27.033633,$0.000000,5.8900000%,paid,
"AA",995806-89,$25.000000,3 Years,2018-03-27,2021-03-23,$26.708650,$0.000000,4.3100000%,paid,
"AA",995785-113,$25.000000,3 Years,2018-03-27,2019-12-23,$26.791544,$0.000000,5.8900000%,paid,
"AA",994169-140,$25.000000,3 Years,2018-03-27,2021-03-23,$27.352640,$0.000000,5.8900000%,paid,
"A",993866-90,$25.000000,3 Years,2018-03-27,2020-04-23,$27.495213,$0.000000,6.9900000%,paid,
"AA",993647-86,$25.000000,3 Years,2018-03-27,2021-01-23,$26.693500,$0.000000,4.3100000%,paid,
"A",998109-224,$25.000000,3 Years,2018-03-26,2021-03-22,$28.310626,$0.000000,8.2900000%,paid,
"A",998094-60,$25.000000,3 Years,2018-03-26,2019-03-22,$26.787417,$0.000000,8.8500000%,paid,
"AA",995356-99,$25.000000,3 Years,2018-03-26,2018-05-22,$25.108700,$0.000000,4.3100000%,paid,
"AA",995326-73,$25.000000,3 Years,2018-03-26,2018-10-22,$4.506000,$21.189350,5.8900000%,defaulted,bankruptcy
"AA",994933-254,$25.000000,3 Years,2018-03-26,2019-11-22,$26.810125,$0.000000,5.8900000%,paid,
"AA",994924-186,$25.000000,5 Years,2018-03-26,2023-02-22,$29.378175,$0.000000,6.4900000%,paid,
"E",994918-145,$25.000000,3 Years,2018-03-26,2021-03-22,$38.160656,$0.000000,29.4900000%,paid,
"A",994909-154,$25.000000,3 Years,2018-03-26,2020-10-22,$24.134300,$4.674041,8.2900000%,others,debtsold
"AA",994900-109,$25.000000,3 Years,2018-03-26,2020-02-06,$26.442700,$0.000000,4.3100000%,paid,
"A",994897-73,$25.000000,3 Years,2018-03-26,2020-06-22,$27.526429,$0.000000,7.6900000%,paid,
"E",993398-61,$25.000000,3 Years,2018-03-26,2020-12-22,$38.188750,$0.000000,30.2400000%,paid,
"A",993038-226,$25.000000,3 Years,2018-03-26,2019-11-22,$27.120047,$0.000000,6.9900000%,paid,
"AA",993032-78,$25.000000,3 Years,2018-03-26,2021-03-22,$27.107016,$0.000000,5.2900000%,paid,
"A",997626-100,$25.000000,3 Years,2018-03-23,2019-09-21,$27.140200,$0.000000,7.9800000%,paid,
"A",997317-48,$25.000000,3 Years,2018-03-23,2021-03-21,$28.200000,$0.000000,7.6900000%,paid,
"A",997311-92,$25.000000,3 Years,2018-03-23,2021-03-21,$28.348708,$0.000000,8.2900000%,paid,
"A",997308-73,$25.000000,3 Years,2018-03-23,2021-03-21,$28.581800,$0.000000,8.8500000%,paid,
"A",997293-108,$25.000000,3 Years,2018-03-23,2019-01-21,$26.130583,$0.000000,6.6900000%,paid,
"A",997251-42,$25.000000,3 Years,2018-03-23,2019-09-21,$27.197375,$0.000000,7.9800000%,paid,
"HR",997206-187,$25.000000,3 Years,2018-03-23,2021-12-30,$40.135433,$0.000000,30.8200000%,paid,
"HR",994789-157,$25.000000,3 Years,2018-03-23,2020-03-21,$36.513067,$0.000000,30.8200000%,paid,
"AA",994438-207,$25.000000,3 Years,2018-03-23,2019-02-21,$25.808687,$0.000000,4.3100000%,paid,
"A",994129-103,$25.000000,3 Years,2018-03-23,2021-02-21,$27.501062,$0.000000,6.6900000%,paid,
"AA",994123-91,$25.000000,3 Years,2018-03-23,2020-02-21,$26.457400,$0.000000,4.3100000%,paid,
"AA",994111-77,$25.000000,3 Years,2018-03-23,2019-03-21,$25.917850,$0.000000,4.3100000%,paid,
"HR",992618-127,$25.000000,3 Years,2018-03-23,2018-05-21,$25.762107,$0.000000,30.8200000%,paid,
"AA",992219-119,$25.000000,3 Years,2018-03-23,2019-04-21,$25.914538,$0.000000,4.3100000%,paid,
"A",996933-73,$25.000000,3 Years,2018-03-22,2021-03-20,$14.407475,$8.252575,6.6900000%,defaulted,partialsettlement
"A",996924-65,$25.000000,3 Years,2018-03-22,2019-06-20,$13.335334,$15.611650,8.8500000%,others,debtsold
"AA",996825-59,$25.000000,3 Years,2018-03-22,2021-03-20,$27.599666,$0.000000,6.4900000%,paid,
"HR",996801-105,$25.000000,3 Years,2018-03-22,2019-12-20,$34.269959,$0.000000,30.8200000%,paid,
"AA",996666-112,$25.000000,3 Years,2018-03-22,2020-04-20,$26.521500,$0.000000,4.3100000%,paid,
"AA",996660-70,$25.000000,5 Years,2018-03-22,2023-03-20,$29.385904,$0.000000,6.4900000%,paid,
"A",996657-80,$25.000000,3 Years,2018-03-22,2020-07-20,$27.330300,$0.000000,7.9800000%,paid,
"AA",996654-100,$25.000000,3 Years,2018-03-22,2021-02-20,$27.223966,$0.000000,5.5900000%,paid,
"AA",996651-100,$25.000000,3 Years,2018-03-22,2020-03-20,$26.471625,$0.000000,4.3100000%,paid,
"AA",996636-94,$25.000000,3 Years,2018-03-22,2021-03-20,$26.708634,$0.000000,4.3100000%,paid,
"AA",996525-144,$25.000000,3 Years,2018-03-22,2019-09-20,$25.954917,$0.000000,4.3100000%,paid,
"AA",993487-101,$25.000000,3 Years,2018-03-22,2020-03-20,$26.839154,$0.000000,5.2900000%,paid,
"D",993400-228,$25.000000,3 Years,2018-03-22,2020-11-20,$34.428180,$0.000000,23.9900000%,paid,
"AA",993385-78,$25.000000,3 Years,2018-03-22,2020-07-20,$26.597786,$0.000000,4.3100000%,paid,
"A",993223-90,$25.000000,3 Years,2018-03-22,2020-01-20,$27.657150,$0.000000,7.9800000%,paid,
"E",991577-102,$25.000000,3 Years,2018-03-22,2020-09-20,$37.961600,$0.000000,30.2400000%,paid,
"A",991553-66,$25.000000,3 Years,2018-03-22,2020-06-20,$27.485911,$0.000000,6.6900000%,paid,
